,Date,Time,Gain,gX,gY,gZ,GainGyro
352,2022-07-24,19:01:49.772,100.0,  -0.20,  -0.58,  -0.08,
353,2022-07-24,19:01:49.788,100.0,  -0.25,  -0.56,  -0.08,
354,2022-07-24,19:01:49.805,100.0,  -0.25,  -0.56,  -0.08,
355,2022-07-24,19:01:49.817,100.0,  -0.25,  -0.50,  -0.09,
356,2022-07-24,19:01:49.833,100.0,  -0.20,  -0.47,  -0.12,
357,2022-07-24,19:01:49.850,100.0,  -0.17,  -0.45,  -0.10,
358,2022-07-24,19:01:49.862,100.0,  -0.17,  -0.45,  -0.10,
359,2022-07-24,19:01:49.878,100.0,  -0.18,  -0.47,  -0.06,
360,2022-07-24,19:01:49.894,100.0,  -0.18,  -0.43,  -0.03,
361,2022-07-24,19:01:49.907,100.0,  -0.16,  -0.47,  -0.02,
362,2022-07-24,19:01:49.924,100.0,  -0.16,  -0.47,  -0.02,
363,2022-07-24,19:01:49.940,100.0,  -0.11,  -0.19,  -0.01,
364,2022-07-24,19:01:49.952,100.0,  -0.03,  -0.32,  -0.02,
365,2022-07-24,19:01:49.969,100.0,  -0.01,  -0.41,  -0.01,
366,2022-07-24,19:01:49.985,100.0,  -0.01,  -0.41,  -0.01,
367,2022-07-24,19:01:49.997,100.0,  -0.04,  -0.34,  0.00,
368,2022-07-24,19:01:50.014,100.0,  -0.03,  -0.31,  -0.01,
369,2022-07-24,19:01:50.030,100.0,  -0.02,  -0.23,  -0.03,
370,2022-07-24,19:01:50.042,100.0,  -0.02,  -0.23,  -0.03,
371,2022-07-24,19:01:50.059,100.0,  -0.01,  -0.21,  -0.03,
372,2022-07-24,19:01:50.075,100.0,  0.00,  -0.25,  -0.03,
373,2022-07-24,19:01:50.087,100.0,  -0.00,  -0.21,  -0.02,
374,2022-07-24,19:01:50.104,100.0,  -0.00,  -0.21,  -0.02,
375,2022-07-24,19:01:50.120,100.0,  -0.03,  -0.21,  -0.02,
376,2022-07-24,19:01:50.132,100.0,  0.10,  0.15,  0.02,  14
377,2022-07-24,19:01:50.149,100.0,  0.08,  0.25,  -0.01,  24
378,2022-07-24,19:01:50.165,100.0,  -0.12,  -0.23,  -0.07,
379,2022-07-24,19:01:50.182,100.0,  -0.12,  -0.23,  -0.07,
380,2022-07-24,19:01:50.193,100.0,  -0.19,  -0.13,  -0.07,
381,2022-07-24,19:01:50.210,100.0,  -0.11,  -0.07,  -0.02,
382,2022-07-24,19:01:50.226,100.0,  -0.08,  0.02,  -0.00,  1
383,2022-07-24,19:01:50.243,100.0,  -0.08,  0.02,  -0.00,  1
384,2022-07-24,19:01:50.255,100.0,  -0.09,  0.04,  -0.02,  4
385,2022-07-24,19:01:50.272,100.0,  -0.08,  -0.08,  -0.05,
386,2022-07-24,19:01:50.288,100.0,  -0.05,  -0.16,  -0.04,
387,2022-07-24,19:01:50.305,100.0,  -0.05,  -0.16,  -0.04,
388,2022-07-24,19:01:50.316,100.0,  -0.02,  -0.12,  -0.02,
389,2022-07-24,19:01:50.333,100.0,  -0.01,  -0.03,  -0.02,
390,2022-07-24,19:01:50.350,100.0,  -0.01,  0.05,  -0.03,  4
391,2022-07-24,19:01:50.366,100.0,  -0.01,  0.05,  -0.03,  4
392,2022-07-24,19:01:50.378,100.0,  -0.01,  0.10,  -0.04,  9
393,2022-07-24,19:01:50.394,100.0,  0.02,  0.13,  -0.03,  13
394,2022-07-24,19:01:50.410,100.0,  0.09,  0.21,  -0.00,  20
395,2022-07-24,19:01:50.426,100.0,  0.16,  0.38,  0.01,  37
396,2022-07-24,19:01:50.443,100.0,  0.16,  0.38,  0.01,  37
397,2022-07-24,19:01:50.460,100.0,  0.17,  0.25,  0.03,  25
398,2022-07-24,19:01:50.476,100.0,  0.13,  0.17,  0.03,  16
399,2022-07-24,19:01:50.493,100.0,  0.07,  0.53,  0.00,  53
400,2022-07-24,19:01:50.509,100.0,  -0.09,  -0.01,  -0.02,
401,2022-07-24,19:01:50.521,100.0,  -0.09,  -0.01,  -0.02,
402,2022-07-24,19:01:50.538,100.0,  -0.02,  0.44,  -0.00,  44
403,2022-07-24,19:01:50.554,100.0,  0.01,  0.45,  0.01,  45
404,2022-07-24,19:01:50.571,100.0,  -0.01,  0.49,  0.03,  49
405,2022-07-24,19:01:50.587,100.0,  -0.03,  0.47,  0.03,  47
406,2022-07-24,19:01:50.604,100.0,  -0.03,  0.47,  0.03,  47
407,2022-07-24,19:01:50.620,100.0,  -0.04,  0.52,  0.02,  51
408,2022-07-24,19:01:50.632,100.0,  -0.05,  0.57,  0.00,  57
409,2022-07-24,19:01:50.648,100.0,  -0.04,  0.62,  0.00,  62
410,2022-07-24,19:01:50.665,100.0,  -0.02,  0.67,  0.01,  66
411,2022-07-24,19:01:50.681,100.0,  -0.02,  0.67,  0.01,  66
412,2022-07-24,19:01:50.697,100.0,  -0.00,  0.68,  0.03,  67
413,2022-07-24,19:01:50.714,100.0,  0.02,  0.69,  0.03,  69
414,2022-07-24,19:01:50.730,100.0,  0.05,  0.70,  0.03,  69
415,2022-07-24,19:01:50.747,100.0,  0.08,  0.71,  0.02,  70
416,2022-07-24,19:01:50.763,100.0,  0.08,  0.71,  0.02,  70
417,2022-07-24,19:01:50.780,100.0,  0.10,  0.73,  0.02,  73
418,2022-07-24,19:01:50.796,100.0,  0.12,  0.76,  0.03,  75
419,2022-07-24,19:01:50.808,100.0,  0.14,  0.76,  0.03,  76
420,2022-07-24,19:01:50.825,100.0,  0.17,  0.79,  0.03,  79
421,2022-07-24,19:01:50.841,100.0,  0.17,  0.79,  0.03,  79
422,2022-07-24,19:01:50.857,100.0,  0.19,  0.79,  0.05,  78
423,2022-07-24,19:01:50.874,100.0,  0.21,  0.77,  0.08,  76
424,2022-07-24,19:01:50.890,100.0,  0.23,  0.76,  0.10,  75
425,2022-07-24,19:01:50.906,100.0,  0.25,  0.76,  0.11,  76
426,2022-07-24,19:01:50.923,100.0,  0.25,  0.76,  0.11,  76
427,2022-07-24,19:01:50.940,100.0,  0.27,  0.76,  0.12,  75
428,2022-07-24,19:01:50.956,100.0,  0.28,  0.86,  0.13,  85
429,2022-07-24,19:01:50.972,100.0,  0.29,  0.94,  0.13,  94
430,2022-07-24,19:01:50.984,100.0,  0.28,  0.99,  0.14,  98
431,2022-07-24,19:01:51.001,100.0,  0.28,  0.99,  0.14,  98
432,2022-07-24,19:01:51.017,100.0,  0.28,  0.98,  0.16,  98
433,2022-07-24,19:01:51.034,100.0,  0.28,  0.93,  0.18,  92
434,2022-07-24,19:01:51.050,100.0,  0.30,  0.93,  0.19,  93
435,2022-07-24,19:01:51.066,100.0,  0.30,  0.90,  0.18,  89
436,2022-07-24,19:01:51.083,100.0,  0.30,  0.90,  0.18,  89
437,2022-07-24,19:01:51.099,100.0,  0.28,  0.89,  0.17,  89
438,2022-07-24,19:01:51.116,100.0,  0.25,  0.91,  0.17,  91
439,2022-07-24,19:01:51.132,100.0,  0.24,  0.80,  0.17,  80
440,2022-07-24,19:01:51.144,100.0,  0.22,  0.84,  0.17,  84
441,2022-07-24,19:01:51.160,100.0,  0.22,  0.84,  0.17,  84
442,2022-07-24,19:01:51.177,100.0,  0.17,  0.88,  0.19,  88
443,2022-07-24,19:01:51.193,100.0,  0.13,  0.87,  0.19,  87
444,2022-07-24,19:01:51.210,100.0,  0.10,  0.76,  0.17,  75
445,2022-07-24,19:01:51.226,100.0,  0.07,  0.66,  0.14,  66
446,2022-07-24,19:01:51.243,100.0,  0.07,  0.66,  0.14,  66
447,2022-07-24,19:01:51.259,100.0,  0.03,  0.74,  0.12,  74
448,2022-07-24,19:01:51.275,100.0,  0.01,  0.78,  0.12,  77
449,2022-07-24,19:01:51.292,100.0,  0.00,  0.81,  0.14,  81
450,2022-07-24,19:01:51.308,100.0,  0.01,  0.66,  0.15,  65
451,2022-07-24,19:01:51.320,100.0,  0.01,  0.66,  0.15,  65
452,2022-07-24,19:01:51.336,100.0,  -0.01,  0.61,  0.16,  60
453,2022-07-24,19:01:51.353,100.0,  -0.00,  0.53,  0.16,  52
454,2022-07-24,19:01:51.369,100.0,  -0.02,  0.48,  0.14,  47
455,2022-07-24,19:01:51.386,100.0,  -0.04,  0.52,  0.14,  52
456,2022-07-24,19:01:51.402,100.0,  -0.04,  0.52,  0.14,  52
457,2022-07-24,19:01:51.418,100.0,  -0.05,  0.55,  0.14,  55
458,2022-07-24,19:01:51.435,100.0,  -0.07,  0.55,  0.13,  54
459,2022-07-24,19:01:51.451,100.0,  -0.05,  0.45,  0.12,  45
460,2022-07-24,19:01:51.468,100.0,  -0.02,  0.37,  0.12,  37
461,2022-07-24,19:01:51.484,100.0,  -0.02,  0.37,  0.12,  37
462,2022-07-24,19:01:51.496,100.0,  -0.03,  0.34,  0.11,  33
463,2022-07-24,19:01:51.512,100.0,  -0.04,  0.42,  0.11,  42
464,2022-07-24,19:01:51.529,100.0,  -0.05,  0.50,  0.10,  49
465,2022-07-24,19:01:51.545,100.0,  -0.03,  0.46,  0.08,  45
466,2022-07-24,19:01:51.562,100.0,  -0.03,  0.46,  0.08,  45
467,2022-07-24,19:01:51.578,100.0,  0.00,  0.35,  0.05,  34
468,2022-07-24,19:01:51.595,100.0,  0.02,  0.27,  0.02,  27
469,2022-07-24,19:01:51.611,100.0,  0.02,  0.30,  0.01,  29
470,2022-07-24,19:01:51.627,100.0,  0.01,  0.24,  0.03,  24
471,2022-07-24,19:01:51.644,100.0,  0.01,  0.24,  0.03,  24
472,2022-07-24,19:01:51.656,100.0,  -0.01,  0.24,  0.04,  24
473,2022-07-24,19:01:51.673,100.0,  0.01,  0.20,  0.05,  19
474,2022-07-24,19:01:51.689,100.0,  0.03,  0.14,  0.04,  14
475,2022-07-24,19:01:51.705,100.0,  0.03,  0.14,  0.02,  14
476,2022-07-24,19:01:51.722,100.0,  0.03,  0.14,  0.02,  14
477,2022-07-24,19:01:51.738,100.0,  0.03,  0.06,  -0.01,  6
478,2022-07-24,19:01:51.755,100.0,  0.01,  -0.00,  -0.04,
479,2022-07-24,19:01:51.771,100.0,  -0.01,  -0.03,  -0.07,
480,2022-07-24,19:01:51.783,100.0,  -0.01,  -0.03,  -0.07,
481,2022-07-24,19:01:51.800,100.0,  -0.02,  -0.05,  -0.08,
482,2022-07-24,19:01:51.816,100.0,  -0.03,  -0.10,  -0.09,
483,2022-07-24,19:01:51.828,100.0,  -0.04,  -0.16,  -0.08,
484,2022-07-24,19:01:51.844,100.0,  -0.04,  -0.16,  -0.08,
485,2022-07-24,19:01:51.860,100.0,  -0.03,  -0.22,  -0.08,
486,2022-07-24,19:01:51.873,100.0,  -0.04,  -0.28,  -0.08,
487,2022-07-24,19:01:51.890,100.0,  -0.03,  -0.32,  -0.09,
488,2022-07-24,19:01:51.906,100.0,  -0.03,  -0.32,  -0.09,
489,2022-07-24,19:01:51.918,100.0,  -0.02,  -0.39,  -0.10,
490,2022-07-24,19:01:51.935,100.0,  -0.03,  -0.47,  -0.13,
491,2022-07-24,19:01:51.951,100.0,  -0.06,  -0.53,  -0.14,
492,2022-07-24,19:01:51.963,100.0,  -0.06,  -0.53,  -0.14,
493,2022-07-24,19:01:51.979,100.0,  -0.06,  -0.62,  -0.14,
494,2022-07-24,19:01:51.996,100.0,  -0.07,  -0.63,  -0.14,
495,2022-07-24,19:01:52.008,100.0,  -0.07,  -0.67,  -0.14,
496,2022-07-24,19:01:52.025,100.0,  -0.07,  -0.67,  -0.14,
497,2022-07-24,19:01:52.041,100.0,  -0.08,  -0.70,  -0.14,
498,2022-07-24,19:01:52.054,100.0,  -0.09,  -0.79,  -0.13,
499,2022-07-24,19:01:52.070,100.0,  -0.09,  -0.80,  -0.12,
500,2022-07-24,19:01:52.082,100.0,  -0.09,  -0.80,  -0.12,
501,2022-07-24,19:01:52.098,100.0,  -0.10,  -0.85,  -0.11,
502,2022-07-24,19:01:52.115,100.0,  -0.09,  -0.91,  -0.09,
503,2022-07-24,19:01:52.126,100.0,  -0.06,  -0.97,  -0.08,
504,2022-07-24,19:01:52.143,100.0,  -0.06,  -0.97,  -0.08,
505,2022-07-24,19:01:52.159,100.0,  -0.06,  -1.08,  -0.09,
506,2022-07-24,19:01:52.172,100.0,  -0.07,  -1.07,  -0.11,
507,2022-07-24,19:01:52.189,100.0,  -0.08,  -1.10,  -0.12,
508,2022-07-24,19:01:52.205,100.0,  -0.08,  -1.10,  -0.12,
509,2022-07-24,19:01:52.217,100.0,  -0.11,  -1.04,  -0.10,
510,2022-07-24,19:01:52.234,100.0,  -0.11,  -1.00,  -0.09,
511,2022-07-24,19:01:52.250,100.0,  -0.09,  -1.03,  -0.08,
512,2022-07-24,19:01:52.262,100.0,  -0.09,  -1.03,  -0.08,
513,2022-07-24,19:01:52.279,100.0,  -0.07,  -1.13,  -0.08,
514,2022-07-24,19:01:52.295,100.0,  -0.06,  -1.05,  -0.06,
515,2022-07-24,19:01:52.307,100.0,  -0.06,  -1.01,  -0.04,
516,2022-07-24,19:01:52.324,100.0,  -0.06,  -1.01,  -0.04,
517,2022-07-24,19:01:52.340,100.0,  -0.06,  -1.10,  -0.05,
518,2022-07-24,19:01:52.352,100.0,  -0.08,  -0.99,  -0.06,
519,2022-07-24,19:01:52.369,100.0,  -0.06,  -0.92,  -0.08,
520,2022-07-24,19:01:52.385,100.0,  -0.06,  -0.92,  -0.08,
521,2022-07-24,19:01:52.397,100.0,  -0.06,  -0.95,  -0.07,
522,2022-07-24,19:01:52.413,100.0,  -0.11,  -0.95,  -0.06,
523,2022-07-24,19:01:52.431,100.0,  -0.10,  -0.89,  -0.06,
524,2022-07-24,19:01:52.443,100.0,  -0.10,  -0.89,  -0.06,
525,2022-07-24,19:01:52.459,100.0,  -0.05,  -0.89,  -0.06,
526,2022-07-24,19:01:52.476,100.0,  -0.06,  -0.87,  -0.04,
527,2022-07-24,19:01:52.487,100.0,  -0.12,  -0.80,  -0.03,
528,2022-07-24,19:01:52.504,100.0,  -0.12,  -0.80,  -0.03,
529,2022-07-24,19:01:52.521,100.0,  -0.12,  -0.74,  -0.06,
530,2022-07-24,19:01:52.533,100.0,  -0.10,  -0.76,  -0.09,
531,2022-07-24,19:01:52.549,100.0,  -0.12,  -0.78,  -0.07,
532,2022-07-24,19:01:52.566,100.0,  -0.12,  -0.78,  -0.07,
533,2022-07-24,19:01:52.577,100.0,  -0.22,  -0.74,  -0.06,
534,2022-07-24,19:01:52.594,100.0,  -0.26,  -0.69,  -0.09,
535,2022-07-24,19:01:52.611,100.0,  -0.28,  -0.68,  -0.13,
536,2022-07-24,19:01:52.623,100.0,  -0.28,  -0.68,  -0.13,
537,2022-07-24,19:01:52.639,100.0,  -0.27,  -0.66,  -0.13,
538,2022-07-24,19:01:52.656,100.0,  -0.25,  -0.62,  -0.08,
539,2022-07-24,19:01:52.668,100.0,  -0.24,  -0.60,  -0.07,
540,2022-07-24,19:01:52.684,100.0,  -0.24,  -0.60,  -0.07,
541,2022-07-24,19:01:52.701,100.0,  -0.24,  -0.61,  -0.09,
542,2022-07-24,19:01:52.713,100.0,  -0.26,  -0.61,  -0.10,
543,2022-07-24,19:01:52.729,100.0,  -0.26,  -0.56,  -0.10,
544,2022-07-24,19:01:52.745,100.0,  -0.26,  -0.56,  -0.10,
545,2022-07-24,19:01:52.758,100.0,  -0.25,  -0.50,  -0.10,
546,2022-07-24,19:01:52.774,100.0,  -0.24,  -0.48,  -0.10,
547,2022-07-24,19:01:52.791,100.0,  -0.22,  -0.47,  -0.08,
548,2022-07-24,19:01:52.803,100.0,  -0.22,  -0.47,  -0.08,
549,2022-07-24,19:01:52.820,100.0,  -0.21,  -0.32,  -0.07,
550,2022-07-24,19:01:52.836,100.0,  -0.17,  -0.36,  -0.07,
551,2022-07-24,19:01:52.848,100.0,  -0.13,  -0.32,  -0.06,
552,2022-07-24,19:01:52.865,100.0,  -0.13,  -0.32,  -0.06,
553,2022-07-24,19:01:52.881,100.0,  -0.09,  -0.28,  -0.05,
554,2022-07-24,19:01:52.893,100.0,  -0.06,  -0.26,  -0.03,
555,2022-07-24,19:01:52.910,100.0,  -0.06,  -0.21,  -0.02,
556,2022-07-24,19:01:52.926,100.0,  -0.06,  -0.21,  -0.02,
557,2022-07-24,19:01:52.938,100.0,  -0.07,  -0.21,  -0.02,
558,2022-07-24,19:01:52.955,100.0,  -0.06,  -0.15,  -0.03,
559,2022-07-24,19:01:52.971,100.0,  -0.03,  -0.11,  -0.03,
560,2022-07-24,19:01:52.983,100.0,  -0.03,  -0.11,  -0.03,
561,2022-07-24,19:01:53.000,100.0,  -0.02,  -0.08,  -0.02,
562,2022-07-24,19:01:53.016,100.0,  -0.00,  -0.04,  -0.01,
563,2022-07-24,19:01:53.028,100.0,  -0.11,  -0.04,  -0.05,
564,2022-07-24,19:01:53.044,100.0,  -0.11,  -0.04,  -0.05,
565,2022-07-24,19:01:53.061,100.0,  -0.22,  0.19,  -0.09,  18
566,2022-07-24,19:01:53.073,100.0,  -0.11,  0.18,  -0.10,  18
567,2022-07-24,19:01:53.090,100.0,  -0.02,  0.08,  -0.08,  8
568,2022-07-24,19:01:53.106,100.0,  0.01,  0.01,  -0.04,  1
569,2022-07-24,19:01:53.123,100.0,  0.01,  0.01,  -0.04,  1
570,2022-07-24,19:01:53.139,100.0,  -0.01,  -0.01,  -0.04,
571,2022-07-24,19:01:53.156,100.0,  -0.07,  -0.02,  -0.04,
572,2022-07-24,19:01:53.167,100.0,  -0.10,  -0.02,  -0.05,
573,2022-07-24,19:01:53.184,100.0,  -0.10,  -0.02,  -0.05,
574,2022-07-24,19:01:53.201,100.0,  -0.09,  0.00,  -0.05,  0
575,2022-07-24,19:01:53.217,100.0,  -0.05,  0.04,  -0.04,  4
576,2022-07-24,19:01:53.233,100.0,  0.00,  0.11,  -0.04,  10
577,2022-07-24,19:01:53.244,100.0,  0.04,  0.17,  -0.05,  16
578,2022-07-24,19:01:53.261,100.0,  0.04,  0.17,  -0.05,  16
579,2022-07-24,19:01:53.278,100.0,  0.06,  0.23,  -0.05,  22
580,2022-07-24,19:01:53.294,100.0,  0.11,  0.27,  -0.05,  27
581,2022-07-24,19:01:53.311,100.0,  0.14,  0.33,  -0.03,  33
582,2022-07-24,19:01:53.327,100.0,  0.19,  0.37,  -0.01,  36
583,2022-07-24,19:01:53.344,100.0,  0.19,  0.37,  -0.01,  36
584,2022-07-24,19:01:53.360,100.0,  0.21,  0.17,  0.03,  16
585,2022-07-24,19:01:53.376,100.0,  0.15,  0.12,  0.03,  11
586,2022-07-24,19:01:53.393,100.0,  0.05,  0.29,  0.01,  29
587,2022-07-24,19:01:53.405,100.0,  0.04,  0.31,  0.01,  31
588,2022-07-24,19:01:53.421,100.0,  0.04,  0.31,  0.01,  31
589,2022-07-24,19:01:53.438,100.0,  0.04,  0.35,  0.01,  35
590,2022-07-24,19:01:53.454,100.0,  0.03,  0.35,  0.02,  35
591,2022-07-24,19:01:53.471,100.0,  0.01,  0.35,  0.03,  35
592,2022-07-24,19:01:53.487,100.0,  -0.00,  0.35,  0.03,  35
593,2022-07-24,19:01:53.504,100.0,  -0.00,  0.35,  0.03,  35
594,2022-07-24,19:01:53.520,100.0,  -0.02,  0.37,  0.03,  37
595,2022-07-24,19:01:53.536,100.0,  -0.02,  0.40,  0.02,  40
596,2022-07-24,19:01:53.553,100.0,  -0.00,  0.42,  0.01,  42
597,2022-07-24,19:01:53.569,100.0,  0.02,  0.42,  0.03,  41
598,2022-07-24,19:01:53.581,100.0,  0.02,  0.42,  0.03,  41
599,2022-07-24,19:01:53.598,100.0,  0.01,  0.41,  0.05,  41
600,2022-07-24,19:01:53.613,100.0,  0.01,  0.41,  0.06,  41
601,2022-07-24,19:01:53.630,100.0,  0.03,  0.41,  0.05,  40
602,2022-07-24,19:01:53.646,100.0,  0.04,  0.44,  0.06,  43
603,2022-07-24,19:01:53.663,100.0,  0.04,  0.44,  0.06,  43
604,2022-07-24,19:01:53.679,100.0,  0.05,  0.47,  0.07,  46
605,2022-07-24,19:01:53.696,100.0,  0.05,  0.48,  0.08,  48
606,2022-07-24,19:01:53.712,100.0,  0.05,  0.50,  0.08,  50
607,2022-07-24,19:01:53.729,100.0,  0.05,  0.50,  0.08,  50
608,2022-07-24,19:01:53.745,100.0,  0.10,  0.58,  0.07,  57
609,2022-07-24,19:01:53.756,100.0,  0.13,  0.64,  0.06,  64
610,2022-07-24,19:01:53.774,100.0,  0.15,  0.68,  0.07,  67
611,2022-07-24,19:01:53.790,100.0,  0.19,  0.69,  0.08,  69
612,2022-07-24,19:01:53.806,100.0,  0.19,  0.69,  0.08,  69
613,2022-07-24,19:01:53.823,100.0,  0.22,  0.74,  0.10,  74
614,2022-07-24,19:01:53.839,100.0,  0.24,  0.81,  0.11,  81
615,2022-07-24,19:01:53.856,100.0,  0.28,  0.83,  0.12,  83
616,2022-07-24,19:01:53.872,100.0,  0.31,  0.86,  0.12,  86
617,2022-07-24,19:01:53.889,100.0,  0.31,  0.86,  0.12,  86
618,2022-07-24,19:01:53.905,100.0,  0.31,  0.84,  0.10,  83
619,2022-07-24,19:01:53.917,100.0,  0.34,  0.80,  0.08,  80
620,2022-07-24,19:01:53.934,100.0,  0.36,  0.77,  0.07,  77
621,2022-07-24,19:01:53.950,100.0,  0.36,  0.78,  0.07,  77
622,2022-07-24,19:01:53.966,100.0,  0.36,  0.78,  0.07,  77
623,2022-07-24,19:01:53.983,100.0,  0.34,  0.83,  0.09,  82
624,2022-07-24,19:01:53.999,100.0,  0.33,  0.86,  0.10,  85
625,2022-07-24,19:01:54.016,100.0,  0.30,  0.87,  0.11,  87
626,2022-07-24,19:01:54.032,100.0,  0.26,  0.92,  0.14,  91
627,2022-07-24,19:01:54.049,100.0,  0.26,  0.92,  0.14,  91
628,2022-07-24,19:01:54.065,100.0,  0.23,  0.94,  0.16,  93
629,2022-07-24,19:01:54.081,100.0,  0.20,  0.94,  0.17,  93
630,2022-07-24,19:01:54.093,100.0,  0.18,  0.90,  0.18,  89
631,2022-07-24,19:01:54.110,100.0,  0.16,  0.79,  0.18,  79
632,2022-07-24,19:01:54.126,100.0,  0.16,  0.79,  0.18,  79
633,2022-07-24,19:01:54.142,100.0,  0.14,  0.76,  0.18,  75
634,2022-07-24,19:01:54.159,100.0,  0.10,  0.79,  0.19,  78
635,2022-07-24,19:01:54.175,100.0,  0.07,  0.75,  0.18,  75
636,2022-07-24,19:01:54.192,100.0,  0.04,  0.74,  0.16,  73
637,2022-07-24,19:01:54.208,100.0,  0.04,  0.74,  0.16,  73
638,2022-07-24,19:01:54.225,100.0,  0.01,  0.75,  0.16,  74
639,2022-07-24,19:01:54.241,100.0,  0.01,  0.72,  0.16,  72
640,2022-07-24,19:01:54.257,100.0,  0.00,  0.63,  0.15,  63
641,2022-07-24,19:01:54.269,100.0,  -0.01,  0.61,  0.12,  61
642,2022-07-24,19:01:54.286,100.0,  -0.01,  0.61,  0.12,  61
643,2022-07-24,19:01:54.302,100.0,  -0.04,  0.70,  0.09,  69
644,2022-07-24,19:01:54.319,100.0,  -0.05,  0.72,  0.08,  71
645,2022-07-24,19:01:54.334,100.0,  -0.06,  0.68,  0.08,  67
646,2022-07-24,19:01:54.350,100.0,  -0.05,  0.59,  0.09,  59
647,2022-07-24,19:01:54.367,100.0,  -0.05,  0.59,  0.09,  59
648,2022-07-24,19:01:54.383,100.0,  -0.03,  0.45,  0.09,  44
649,2022-07-24,19:01:54.400,100.0,  -0.04,  0.48,  0.10,  48
650,2022-07-24,19:01:54.416,100.0,  -0.05,  0.51,  0.11,  51
651,2022-07-24,19:01:54.433,100.0,  -0.06,  0.51,  0.10,  50
652,2022-07-24,19:01:54.447,100.0,  -0.06,  0.51,  0.10,  50
653,2022-07-24,19:01:54.461,100.0,  -0.06,  0.46,  0.08,  45
654,2022-07-24,19:01:54.478,100.0,  -0.07,  0.41,  0.06,  41
655,2022-07-24,19:01:54.494,100.0,  -0.08,  0.37,  0.06,  37
656,2022-07-24,19:01:54.511,100.0,  -0.07,  0.36,  0.06,  35
657,2022-07-24,19:01:54.527,100.0,  -0.07,  0.36,  0.06,  35
658,2022-07-24,19:01:54.544,100.0,  -0.05,  0.27,  0.05,  26
659,2022-07-24,19:01:54.560,100.0,  -0.04,  0.25,  0.03,  24
660,2022-07-24,19:01:54.576,100.0,  -0.04,  0.22,  0.02,  22
661,2022-07-24,19:01:54.593,100.0,  -0.04,  0.20,  0.02,  20
662,2022-07-24,19:01:54.605,100.0,  -0.04,  0.20,  0.02,  20
663,2022-07-24,19:01:54.622,100.0,  -0.02,  0.16,  0.02,  16
664,2022-07-24,19:01:54.638,100.0,  0.00,  0.17,  0.01,  16
665,2022-07-24,19:01:54.655,100.0,  0.03,  0.13,  -0.01,  12
666,2022-07-24,19:01:54.671,100.0,  0.04,  0.08,  -0.03,  8
667,2022-07-24,19:01:54.687,100.0,  0.04,  0.08,  -0.03,  8
668,2022-07-24,19:01:54.704,100.0,  0.01,  0.04,  -0.03,  3
669,2022-07-24,19:01:54.720,100.0,  -0.01,  0.02,  -0.04,  1
670,2022-07-24,19:01:54.737,100.0,  -0.05,  -0.05,  -0.05,
671,2022-07-24,19:01:54.749,100.0,  -0.04,  -0.13,  -0.07,
672,2022-07-24,19:01:54.765,100.0,  -0.04,  -0.13,  -0.07,
673,2022-07-24,19:01:54.782,100.0,  -0.02,  -0.18,  -0.07,
674,2022-07-24,19:01:54.794,100.0,  -0.02,  -0.22,  -0.07,
675,2022-07-24,19:01:54.810,100.0,  -0.02,  -0.28,  -0.07,
676,2022-07-24,19:01:54.826,100.0,  -0.02,  -0.28,  -0.07,
677,2022-07-24,19:01:54.839,100.0,  -0.03,  -0.33,  -0.08,
678,2022-07-24,19:01:54.855,100.0,  -0.03,  -0.37,  -0.10,
679,2022-07-24,19:01:54.872,100.0,  -0.01,  -0.47,  -0.12,
680,2022-07-24,19:01:54.884,100.0,  -0.01,  -0.47,  -0.12,
681,2022-07-24,19:01:54.900,100.0,  -0.01,  -0.55,  -0.13,
682,2022-07-24,19:01:54.916,100.0,  -0.02,  -0.60,  -0.14,
683,2022-07-24,19:01:54.928,100.0,  -0.04,  -0.65,  -0.12,
684,2022-07-24,19:01:54.945,100.0,  -0.04,  -0.65,  -0.12,
685,2022-07-24,19:01:54.961,100.0,  -0.07,  -0.60,  -0.10,
686,2022-07-24,19:01:54.974,100.0,  -0.06,  -0.70,  -0.10,
687,2022-07-24,19:01:54.989,100.0,  -0.06,  -0.69,  -0.09,
688,2022-07-24,19:01:55.006,100.0,  -0.06,  -0.69,  -0.09,
689,2022-07-24,19:01:55.018,100.0,  -0.06,  -0.78,  -0.10,
690,2022-07-24,19:01:55.034,100.0,  -0.07,  -0.88,  -0.11,
691,2022-07-24,19:01:55.051,100.0,  -0.06,  -0.95,  -0.12,
692,2022-07-24,19:01:55.063,100.0,  -0.06,  -0.95,  -0.12,
693,2022-07-24,19:01:55.080,100.0,  -0.06,  -0.98,  -0.12,
694,2022-07-24,19:01:55.096,100.0,  -0.08,  -0.95,  -0.10,
695,2022-07-24,19:01:55.109,100.0,  -0.08,  -0.90,  -0.09,
696,2022-07-24,19:01:55.126,100.0,  -0.08,  -0.90,  -0.09,
697,2022-07-24,19:01:55.142,100.0,  -0.06,  -0.95,  -0.07,
698,2022-07-24,19:01:55.154,100.0,  -0.08,  -0.95,  -0.06,
699,2022-07-24,19:01:55.171,100.0,  -0.09,  -0.90,  -0.05,
700,2022-07-24,19:01:55.187,100.0,  -0.09,  -0.90,  -0.05,
701,2022-07-24,19:01:55.199,100.0,  -0.06,  -0.97,  -0.07,
702,2022-07-24,19:01:55.216,100.0,  -0.05,  -1.05,  -0.06,
